title,N,thesession_url,type,file_name,yt_link,instrumentation,instrument,segmentation,beats
The Foxhunters,5,,reel,05_v05.mp3,youtube.com/watch/N1ayHYwMtJo,ensemble,"accordion, guitar, percussion","[6.223673469, 13.792312925, 21.315578231, 28.973877551]","[0.185759637, 0.620408163, 1.103673469, 1.560816327, 2.031020408, 2.507755102, 2.999795918, 3.438798186, 3.913650794, 4.378730159, 4.829773243, 5.277913832, 5.771768707, 6.223673469, 6.726349206, 7.196734694, 7.661723356, 8.112244898, 8.603673469, 9.084104308, 9.543582766, 9.995623583, 10.479931973, 10.931451247, 11.427142857, 11.908979592, 12.374580499, 12.845963719, 13.327324263, 13.792312925, 14.257346939, 14.717165533, 15.184943311, 15.668072562, 16.143174603, 16.64755102, 17.131904762, 17.581360544, 18.049365079, 18.519705215, 18.996712018, 19.442970522, 19.944058957, 20.404399093, 20.869160998, 21.315578231, 21.828956916, 22.312947846, 22.797052154, 23.262018141, 23.748707483, 24.233560091, 24.720702948, 25.180725624, 25.644535147, 26.150884354, 26.61138322, 27.06154195, 27.528253968, 28.042743764, 28.524217687, 28.973877551, 29.465873016]"
The Foxhunters,5,,reel,05_v06.mp3,youtube.com/watch/eYlpdyNyAeY,ensemble,"accordion, guitar, fiddle","[8.005804989, 15.182199546, 23.241723356, 30.881791383]","[0.371519274, 0.84244898, 1.332244898, 1.782857143, 2.238344671, 2.726530612, 3.241496599, 3.709206349, 4.163333333, 4.644104308, 5.143378685, 5.607460317, 6.087755102, 6.569160998, 7.048185941, 7.53015873, 8.005804989, 8.473560091, 8.958503401, 9.429206349, 9.895895692, 10.381791383, 10.877482993, 11.343333333, 11.806666667, 12.319319728, 12.792902494, 13.258843537, 13.730272109, 14.202789116, 14.711632653, 15.182199546, 15.637891156, 16.121723356, 16.60170068, 17.05244898, 17.51707483, 18.006984127, 18.496621315, 18.96553288, 19.453968254, 19.908231293, 20.382698413, 20.856417234, 21.313446712, 21.797936508, 22.314353741, 22.743446712, 23.241723356, 23.717845805, 24.20569161, 24.690929705, 25.161904762, 25.623446712, 26.1138322, 26.582063492, 27.046553288, 27.533287982, 28.025056689, 28.497324263, 28.975759637, 29.436122449, 29.928072562, 30.413650794, 30.881791383, 31.368276644]"
The Foxhunters,5,,reel,05_v07.mp3,youtube.com/watch/Xr_CvB1xYw4,ensemble,"bass, guitar, percussion, whistle","[8.169501134, 16.093287982, 24.02707483, 31.933560091]","[0.254353741, 0.743854875, 1.229886621, 1.724693878, 2.22814059, 2.738730159, 3.229070295, 3.697324263, 4.211020408, 4.705192744, 5.193854875, 5.707165533, 6.183514739, 6.73739229, 7.190430839, 7.681337868, 8.169501134, 8.677981859, 9.155306122, 9.66829932, 10.161995465, 10.630453515, 11.15952381, 11.66276644, 12.141088435, 12.607709751, 13.134897959, 13.625941043, 14.110589569, 14.598231293, 15.113378685, 15.626326531, 16.093287982, 16.59861678, 17.113514739, 17.578571429, 18.078276644, 18.587936508, 19.079342404, 19.569931973, 20.062108844, 20.546077098, 21.066530612, 21.521405896, 22.029931973, 22.527097506, 23.046825397, 23.539387755, 24.02707483, 24.51845805, 25.008503401, 25.522176871, 25.993129252, 26.50047619, 27.017868481, 27.50600907, 27.977301587, 28.475736961, 28.969591837, 29.498027211, 29.950090703, 30.441950113, 30.953151927, 31.442857143, 31.933560091, 32.465714286]"
The Foxhunters,5,,reel,05_v08.mp3,youtube.com/watch/lzJLYSID1MY,ensemble,"accordion, percussion, fiddle","[8.846621315, 16.942403628, 24.972290249, 33.05723356]","[0.679183673, 1.190294785, 1.7061678, 2.240839002, 2.709727891, 3.23553288, 3.753922902, 4.242811791, 4.759795918, 5.278321995, 5.807732426, 6.298888889, 6.81244898, 7.328321995, 7.8469161, 8.356689342, 8.846621315, 9.342290249, 9.877188209, 10.371043084, 10.863310658, 11.390793651, 11.891995465, 12.400975057, 12.921315193, 13.431496599, 13.906394558, 14.4, 14.897029478, 15.426326531, 15.938820862, 16.441405896, 16.942403628, 17.442539683, 17.958095238, 18.454058957, 18.912789116, 19.46122449, 19.97399093, 20.462653061, 20.935260771, 21.449727891, 21.958594104, 22.474263039, 22.935510204, 23.490612245, 23.960612245, 24.478820862, 24.972290249, 25.490521542, 25.996326531, 26.504965986, 26.987210884, 27.479024943, 27.99047619, 28.52414966, 29.030770975, 29.519863946, 30.019070295, 30.556734694, 31.059591837, 31.550907029, 32.075102041, 32.592857143, 33.05723356]"
The Mason's Apron,6,https://thesession.org/tunes/74,reel,06_v01.mp3,youtube.com/watch/D_bX5xqw92M,ensemble,"accordion, guitar","[7.225056689, 14.406984127, 21.779569161, 29.102698413]","[0.409501134, 0.877165533, 1.373741497, 1.808276644, 2.272222222, 2.708730159, 3.158117914, 3.589931973, 4.039591837, 4.486417234, 4.934761905, 5.374399093, 5.840022676, 6.286213152, 6.747936508, 7.225056689, 7.683129252, 8.103650794, 8.562040816, 9.026598639, 9.43031746, 9.893628118, 10.364603175, 10.789115646, 11.240521542, 11.727913832, 12.173378685, 12.66414966, 13.123945578, 13.557482993, 13.99047619, 14.406984127, 14.908662132, 15.36244898, 15.807687075, 16.29414966, 16.741972789, 17.195623583, 17.642176871, 18.095147392, 18.559977324, 19.033469388, 19.493968254, 19.97260771, 20.438820862, 20.888888889, 21.335147392, 21.779569161, 22.243582766, 22.686099773, 23.138730159, 23.59031746, 24.03968254, 24.523333333, 24.990702948, 25.453900227, 25.912335601, 26.388095238, 26.878117914, 27.310408163, 27.777460317, 28.203900227, 28.659977324, 29.102698413]"
The Mason's Apron,6,,reel,06_v02.mp3,youtube.com/watch/jCWw27UqvCQ,ensemble,"flute, percussion","[6.954376417, 14.378866213, 21.791950113, 29.229863946]","[0.033741497, 0.488979592, 0.940408163, 1.428049887, 1.853061224, 2.364421769, 2.830816327, 3.278752834, 3.728866213, 4.196621315, 4.662426304, 5.126349206, 5.570068027, 6.040181406, 6.486394558, 6.954376417, 7.441995465, 7.89478458, 8.359183673, 8.81478458, 9.279002268, 9.764557823, 10.227142857, 10.659251701, 11.13122449, 11.601292517, 12.047188209, 12.535510204, 12.998480726, 13.441156463, 13.914512472, 14.378866213, 14.862312925, 15.310362812, 15.794421769, 16.243197279, 16.710181406, 17.17675737, 17.617755102, 18.114693878, 18.575079365, 19.042993197, 19.507936508, 19.99755102, 20.460589569, 20.896507937, 21.340385488, 21.791950113, 22.26399093, 22.731587302, 23.195419501, 23.679387755, 24.146145125, 24.629297052, 25.07755102, 25.530340136, 25.994739229, 26.447528345, 26.911927438, 27.364716553, 27.809705215, 28.273287982, 28.744195011]"
The Mason's Apron,6,,reel,06_v03.mp3,youtube.com/watch/-ysu2dFA6NY,solo,fiddle,"[9.148662132, 17.808979592, 26.331428571, 34.440272109]","[0.359909297, 1.010068027, 1.594489796, 2.109183673, 2.663129252, 3.209750567, 3.72414966, 4.242335601, 4.832653061, 5.410249433, 5.921088435, 6.477641723, 7.014739229, 7.546712018, 8.056961451, 8.607346939, 9.148662132, 9.682721088, 10.24, 10.782040816, 11.342108844, 11.911836735, 12.414058957, 12.958752834, 13.485714286, 14.053877551, 14.576326531, 15.13600907, 15.662040816, 16.189886621, 16.703401361, 17.299591837, 17.808979592, 18.364081633, 18.886530612, 19.408979592, 19.91122449, 20.430136054, 20.998276644, 21.491496599, 22.058956916, 22.57462585, 23.085419501, 23.610975057, 24.165714286, 24.675079365, 25.190657596, 25.724603175, 26.331428571, 26.865487528, 27.356734694, 27.89877551, 28.409614512, 28.932063492, 29.44814059, 30.001632653, 30.534240363, 31.056689342, 31.542857143, 32.124807256, 32.635646259, 33.123265306, 33.680544218, 34.129863946]"
The Mason's Apron,6,,reel,06_v04.mp3,youtube.com/watch/fAeOVtMpyo4,ensemble,"flute, guitar","[14.176213152, 23.519002268, 32.238684807, 40.627891156]","[2.484535147, 3.831292517, 4.81814059, 5.553333333, 6.304875283, 7.017256236, 7.722108844, 8.386643991, 9.060294785, 9.728027211, 10.385804989, 10.998185941, 11.670929705, 12.315283447, 12.90739229, 13.522721088, 14.176213152, 14.790680272, 15.35845805, 15.947755102, 16.565986395, 17.16244898, 17.750204082, 18.308208617, 18.930068027, 19.517823129, 20.075192744, 20.664376417, 21.27, 21.854489796, 22.387619048, 22.932471655, 23.519002268, 24.055283447, 24.63106576, 25.198072562, 25.721927438, 26.28723356, 26.837868481, 27.37047619, 27.910952381, 28.474739229, 29.045192744, 29.574875283, 30.105419501, 30.639750567, 31.168072562, 31.70260771, 32.238684807, 32.754172336, 33.28675737, 33.839229025, 34.353922902, 34.874671202, 35.430748299, 35.932879819, 36.443718821, 36.93585034, 37.511836735, 38.077823129, 38.548027211, 39.053492063, 39.5869161, 40.101655329, 40.627891156]"
The Mason's Apron,6,,reel,06_v05.mp3,youtube.com/watch/PBRlx9-WFF8,solo,flute,"[9.984580499, 18.417777778, 26.737777778, 35.08462585]","[0.847528345, 1.650793651, 2.314739229, 2.93877551, 3.508390023, 4.107029478, 4.64399093, 5.231746032, 5.779591837, 6.316553288, 6.831746032, 7.354195011, 7.880272109, 8.402721088, 8.960544218, 9.438911565, 9.984580499, 10.56, 11.088253968, 11.575147392, 12.111746032, 12.65015873, 13.180952381, 13.734603175, 14.247619048, 14.786031746, 15.278730159, 15.818594104, 16.35047619, 16.83446712, 17.381587302, 17.879365079, 18.417777778, 18.946031746, 19.453968254, 19.982222222, 20.48, 21.025668934, 21.524897959, 22.06984127, 22.582857143, 23.121269841, 23.634285714, 24.126984127, 24.680634921, 25.158820862, 25.681269841, 26.224761905, 26.737777778, 27.266031746, 27.789206349, 28.281904762, 28.792743764, 29.303582766, 29.860861678, 30.383310658, 30.907936508, 31.426031746, 31.959365079, 32.452063492, 32.995555556, 33.508571429, 34.026666667, 34.524444444, 35.08462585]"
The Mason's Apron,6,,reel,06_v06.mp3,youtube.com/watch/yIesFe5Iutc,solo,flute,"[8.49414966, 16.740136054, 24.656689342, 32.481814059]","[0.069659864, 0.587755102, 1.158095238, 1.684897959, 2.194285714, 2.73414966, 3.260952381, 3.796462585, 4.284081633, 4.82829932, 5.359455782, 5.87755102, 6.421768707, 6.95292517, 7.449251701, 7.980408163, 8.49414966, 9.012244898, 9.539047619, 10.031020408, 10.557823129, 11.05414966, 11.576598639, 12.12952381, 12.604081633, 13.14829932, 13.662040816, 14.193197279, 14.693877551, 15.216326531, 15.717006803, 16.256870748, 16.740136054, 17.275646259, 17.780680272, 18.263945578, 18.755918367, 19.260952381, 19.771791383, 20.253605442, 20.749931973, 21.242630385, 21.728798186, 22.229478458, 22.708390023, 23.209070295, 23.687981859, 24.170521542, 24.656689342, 25.171882086, 25.643537415, 26.140589569, 26.623129252, 27.109297052, 27.63537415, 28.12154195, 28.585941043, 29.06122449, 29.554648526, 30.044444444, 30.534240363, 31.029433107, 31.547210884, 32.004353741, 32.481814059]"
The Mason's Apron,6,,reel,06_v07.mp3,youtube.com/watch/zn70NAPW4hg,ensemble,"guitar, piano, fiddle","[6.999591837, 14.247482993, 21.482040816, 28.642539683]","[0.116099773, 0.603718821, 1.102947846, 1.555736961, 2.007006803, 2.455714286, 2.903378685, 3.366394558, 3.818798186, 4.284671202, 4.754648526, 5.184058957, 5.631360544, 6.096394558, 6.547823129, 6.999591837, 7.473922902, 7.944126984, 8.41723356, 8.846802721, 9.282108844, 9.739092971, 10.192653061, 10.646349206, 11.113650794, 11.569342404, 12.027936508, 12.474920635, 12.927709751, 13.381836735, 13.815600907, 14.247482993, 14.719546485, 15.169297052, 15.627029478, 16.071904762, 16.53260771, 16.982494331, 17.438185941, 17.885170068, 18.335056689, 18.784943311, 19.219002268, 19.670204082, 20.115102041, 20.57185941, 21.034761905, 21.482040816, 21.934965986, 22.395646259, 22.830453515, 23.314852608, 23.727437642, 24.18414966, 24.614852608, 25.048526077, 25.521632653, 25.962811791, 26.41478458, 26.842267574, 27.319614512, 27.75414966, 28.189024943, 28.642539683]"
The Morning Dew,7,https://thesession.org/tunes/69,reel,07_v01.mp3,youtube.com/watch/xD_3CnaeCoM,ensemble,"accordion, mandolin, percussion, fiddle","[8.214240363, 16.193129252, 24.162312925, 32.224693878, 40.233764172, 48.274285714]","[0.171791383, 0.696575964, 1.20829932, 1.699365079, 2.193673469, 2.724195011, 3.238571429, 3.733015873, 4.192380952, 4.724875283, 5.242630385, 5.750204082, 6.23829932, 6.725963719, 7.237868481, 7.724535147, 8.214240363, 8.706054422, 9.219637188, 9.69569161, 10.189478458, 10.688820862, 11.210385488, 11.737301587, 12.208049887, 12.69154195, 13.186984127, 13.692630385, 14.190975057, 14.70600907, 15.178321995, 15.693741497, 16.193129252, 16.687324263, 17.221088435, 17.705668934, 18.2030839, 18.69244898, 19.205328798, 19.689455782, 20.205918367, 20.715464853, 21.24185941, 21.718730159, 22.229863946, 22.720816327, 23.202040816, 23.69521542, 24.162312925, 24.660294785, 25.162857143, 25.697482993, 26.194807256, 26.708798186, 27.239297052, 27.693514739, 28.208367347, 28.706643991, 29.191836735, 29.726643991, 30.223718821, 30.738571429, 31.270612245, 31.748095238, 32.224693878, 32.732857143, 33.225941043, 33.741791383, 34.258095238, 34.747097506, 35.233650794, 35.740226757, 36.233514739, 36.739387755, 37.24585034, 37.744013605, 38.225056689, 38.722947846, 39.211405896, 39.727346939, 40.233764172, 40.737437642, 41.227891156, 41.733106576, 42.243582766, 42.742380952, 43.292562358, 43.764376417, 44.260589569, 44.763786848, 45.2669161, 45.759478458, 46.273900227, 46.759727891, 47.25446712, 47.742471655, 48.252993197]"
The Morning Dew,7,,reel,07_v02.mp3,youtube.com/watch/O9a8pVGa1Mo,ensemble,"accordion, guitar","[21.617823129, 39.865759637, 55.271428571, 68.888344671]","[1.297664399, 3.04723356, 4.491632653, 5.842743764, 7.124353741, 8.385147392, 9.612040816, 10.804195011, 12.061723356, 13.275192744, 14.487732426, 15.692403628, 16.925442177, 18.195464853, 19.356031746, 20.438798186, 21.617823129, 22.739229025, 23.872902494, 25.043968254, 26.141746032, 27.363424036, 28.468684807, 29.590929705, 30.737414966, 31.869387755, 32.988594104, 34.162358277, 35.381405896, 36.513378685, 37.576462585, 38.677437642, 39.865759637, 40.923560091, 42.002539683, 42.9569161, 43.914739229, 44.976077098, 45.928412698, 46.860408163, 47.769659864, 48.767165533, 49.723106576, 50.730612245, 51.642811791, 52.57170068, 53.452970522, 54.337823129, 55.271428571, 56.193424036, 57.054013605, 57.909047619, 58.830090703, 59.705714286, 60.528004535, 61.445804989, 62.279818594, 63.172789116, 63.969024943, 64.83723356, 65.686099773, 66.539773243, 67.404716553, 68.187755102, 68.888344671]"
The Morning Dew,7,,reel,07_v03.mp3,youtube.com/watch/5CeC_ZfY68E,ensemble,"flute, guitar","[11.836439909, 23.172040816, 34.720430839, 46.0861678, 57.315306122, 68.618911565]","[0.452789116, 1.098004535, 1.884263039, 2.584263039, 3.252018141, 3.971496599, 4.687165533, 5.387437642, 6.11414966, 6.851451247, 7.530068027, 8.211836735, 8.919070295, 9.659002268, 10.363877551, 11.180408163, 11.836439909, 12.532358277, 13.256666667, 13.965895692, 14.651746032, 15.352063492, 16.073287982, 16.769773243, 17.502675737, 18.204988662, 18.926643991, 19.615510204, 20.320181406, 21.036190476, 21.740249433, 22.430657596, 23.172040816, 23.887324263, 24.58893424, 25.330884354, 26.070113379, 26.778798186, 27.476326531, 28.168526077, 28.886394558, 29.597596372, 30.337913832, 31.06829932, 31.80106576, 32.542426304, 33.24569161, 33.971950113, 34.720430839, 35.448412698, 36.134807256, 36.847845805, 37.545714286, 38.253446712, 38.956961451, 39.672222222, 40.382380952, 41.134761905, 41.834897959, 42.538888889, 43.248004535, 43.960793651, 44.646303855, 45.372222222, 46.0861678, 46.768956916, 47.469183673, 48.168231293, 48.873333333, 49.57723356, 50.292086168, 51.01154195, 51.720657596, 52.431587302, 53.164489796, 53.84968254, 54.551247166, 55.253492063, 55.969070295, 56.651564626, 57.315306122, 58.054716553, 58.773741497, 59.468707483, 60.190022676, 60.887641723, 61.622811791, 62.306530612, 62.999909297, 63.722040816, 64.405782313, 65.115782313, 65.845034014, 66.52260771, 67.217845805, 67.951473923, 68.618911565]"
The Morning Dew,7,,reel,07_v04.mp3,youtube.com/watch/mFTlQ9ypqH0,solo,whistle,"[10.918548753, 20.068956916, 29.213741497, 38.284217687]","[1.201632653, 2.048684807, 2.696485261, 3.297687075, 3.934988662, 4.575328798, 5.192789116, 5.80015873, 6.367913832, 6.97893424, 7.529614512, 8.150204082, 8.681156463, 9.252675737, 9.828526077, 10.383129252, 10.918548753, 11.517097506, 12.05122449, 12.605578231, 13.189342404, 13.76877551, 14.367097506, 14.937687075, 15.486870748, 16.068208617, 16.622539683, 17.218117914, 17.797324263, 18.36462585, 18.926394558, 19.497278912, 20.068956916, 20.63968254, 21.213424036, 21.783809524, 22.354421769, 22.9030839, 23.501950113, 24.079160998, 24.633968254, 25.225124717, 25.799818594, 26.38478458, 26.996394558, 27.544693878, 28.098752834, 28.64814059, 29.213741497, 29.78292517, 30.354421769, 30.918866213, 31.502698413, 32.080430839, 32.68154195, 33.253356009, 33.854603175, 34.384920635, 34.95015873, 35.54138322, 36.048979592, 36.64968254, 37.199569161, 37.743469388, 38.284217687]"
The Morning Dew,7,,reel,07_v05.mp3,youtube.com/watch/S4ZPRJrupfI,ensemble,guitar,"[9.718662132, 19.082199546, 28.363015873, 37.665034014]","[0.355555556, 0.955147392, 1.551201814, 2.126349206, 2.715600907, 3.296575964, 3.954376417, 4.521428571, 5.096507937, 5.709591837, 6.278752834, 6.870816327, 7.418911565, 7.991360544, 8.550975057, 9.142176871, 9.718662132, 10.298049887, 10.862721088, 11.474580499, 12.069818594, 12.642562358, 13.235034014, 13.830907029, 14.382970522, 14.985396825, 15.587324263, 16.150634921, 16.722993197, 17.331292517, 17.907823129, 18.501655329, 19.082199546, 19.638344671, 20.235306122, 20.811519274, 21.385555556, 21.943582766, 22.550816327, 23.146984127, 23.718707483, 24.303514739, 24.890861678, 25.483628118, 26.087142857, 26.69829932, 27.265419501, 27.791768707, 28.363015873, 28.936394558, 29.531473923, 30.135328798, 30.719569161, 31.279750567, 31.903650794, 32.451269841, 33.015986395, 33.619342404, 34.191904762, 34.779115646, 35.366077098, 35.932131519, 36.508095238, 37.102471655, 37.665034014]"
The Morning Dew,7,,reel,07_v06.mp3,youtube.com/watch/nwsWTllBSvA,ensemble,"flute, fiddle","[7.731519274, 15.324444444, 22.948571429, 30.534240363, 38.064761905, 45.612698413]","[0.119727891, 0.571473923, 1.063038549, 1.570975057, 2.068027211, 2.53968254, 2.996825397, 3.475736961, 3.96553288, 4.408163265, 4.879818594, 5.347845805, 5.841269841, 6.309297052, 6.766439909, 7.256235828, 7.731519274, 8.217687075, 8.707482993, 9.204535147, 9.658049887, 10.097052154, 10.594104308, 11.067936508, 11.555555556, 12.048253968, 12.505396825, 12.982857143, 13.44, 13.927619048, 14.384761905, 14.867301587, 15.324444444, 15.806984127, 16.28952381, 16.782222222, 17.295238095, 17.726984127, 18.204444444, 18.674217687, 19.164444444, 19.636825397, 20.104126984, 20.581587302, 21.059047619, 21.536507937, 21.978412698, 22.481269841, 22.948571429, 23.39047619, 23.893333333, 24.355555556, 24.845963719, 25.330793651, 25.782857143, 26.26031746, 26.722539683, 27.18984127, 27.687619048, 28.16, 28.62585034, 29.097142857, 29.553197279, 30.023401361, 30.534240363, 31.004444444, 31.463038549, 31.956462585, 32.406349206, 32.888888889, 33.324263039, 33.817687075, 34.292970522, 34.757369615, 35.236281179, 35.72244898, 36.165079365, 36.647619048, 37.135238095, 37.602539683, 38.064761905, 38.547301587, 39.024761905, 39.476825397, 39.928888889, 40.411428571, 40.909206349, 41.406984127, 41.864126984, 42.311111111, 42.783492063, 43.255873016, 43.718095238, 44.195555556, 44.642539683, 45.10984127, 45.612698413]"
